Node 1,Node 2,Mode,Distance (km),Product_weight,Unit Cost [$],Unit Emissions [CO2e],Travel Time [days]
w9,c14,road,828.532,3,26.436882725779117,372.83939999999996,16.57064
w9,c14,road,828.532,5,38.728137876298526,621.399,16.57064
w9,c15,road,1025.291,1,14.431730483473967,153.79364999999999,20.50582
w9,c15,road,1025.291,3,27.295191450421903,461.38095,20.50582
w9,c15,road,1025.291,5,40.15865241736984,768.9682499999999,20.50582
w9,c16,road,382.872,1,12.839803309357976,57.4308,7.65744
w9,c16,road,382.872,3,22.519409928073927,172.2924,7.65744
w9,c16,road,382.872,5,32.19901654678988,287.154,7.65744
w9,c17,road,766.162,1,14.031809888580758,114.9243,15.32324
w9,c17,road,766.162,3,26.095429665742277,344.7729,15.32324
w9,c17,road,766.162,5,38.15904944290379,574.6215,15.32324
w9,c18,road,271.414,1,12.164276371558877,40.7121,5.42828
w9,c18,road,271.414,3,20.49282911467663,122.1363,5.42828
w9,c18,road,271.414,5,28.821381857794385,203.5605,5.42828
w9,c19,road,1167.371,1,14.58893684151856,175.10565,23.347420000000003
w9,c19,road,1167.371,3,27.76681052455568,525.31695,23.347420000000003
w9,c19,road,1167.371,5,40.94468420759279,875.52825,23.347420000000003
w9,c20,road,364.699,1,12.746375055108274,54.70485,7.29398
w9,c20,road,364.699,3,22.239125165324822,164.11455,7.29398
w9,c20,road,364.699,5,31.731875275541363,273.52425,7.29398
w9,c21,road,287.286,1,12.277587727951222,43.0929,5.74572
w9,c21,road,287.286,3,20.832763183853665,129.27870000000001,5.74572
w9,c21,road,287.286,5,29.387938639756104,215.4645,5.74572
w9,c22,road,1805.387,1,15.026947236700437,270.80805,36.10774
w9,c22,road,1805.387,3,29.080841710101314,812.4241499999999,36.10774
w9,c22,road,1805.387,5,43.134736183502184,1354.04025,36.10774
w9,c23,road,1037.946,1,14.447139864559539,155.69189999999998,20.75892
w9,c23,road,1037.946,3,27.34141959367862,467.0756999999999,20.75892
w9,c23,road,1037.946,5,40.23569932279769,778.4594999999999,20.75892
w9,c24,road,485.101,1,13.279285431525736,72.76514999999999,9.70202
w9,c24,road,485.101,3,23.837856294577207,218.29544999999996,9.70202
w9,c24,road,485.101,5,34.39642715762868,363.82574999999997,9.70202
w9,c25,road,1014.02,1,14.417746554643124,152.10299999999998,20.2804
w9,c25,road,1014.02,3,27.25323966392937,456.30899999999997,20.2804
w9,c25,road,1014.02,5,40.08873277321561,760.5149999999999,20.2804
w9,c26,road,1668.649,1,14.9575998528131,250.29734999999997,33.37298
w9,c26,road,1668.649,3,28.8727995584393,750.8920499999999,33.37298
w9,c26,road,1668.649,5,42.7879992640655,1251.4867499999998,33.37298
w9,c27,road,902.656,1,14.264876945072945,135.39839999999998,18.05312
w9,c27,road,902.656,3,26.794630835218836,406.19519999999994,18.05312
w9,c27,road,902.656,5,39.32438472536472,676.992,18.05312
w9,c28,road,1249.715,1,14.666413285190853,187.45725,24.9943
w9,c28,road,1249.715,3,27.99923985557256,562.37175,24.9943
w9,c28,road,1249.715,5,41.33206642595427,937.2862499999999,24.9943
w10,c1,road,884.968,1,14.237835780392047,132.74519999999998,17.69936
w10,c1,road,884.968,3,26.713507341176143,398.2356,17.69936
w10,c1,road,884.968,5,39.18917890196023,663.7259999999999,17.69936
w10,c2,road,1544.739,1,14.885631838389873,231.71085,30.89478
w10,c2,road,1544.739,3,28.65689551516962,695.13255,30.89478
w10,c2,road,1544.739,5,42.42815919194936,1158.55425,30.89478
w10,c3,road,161.506,1,11.139803550859526,24.2259,3.23012
w10,c3,road,161.506,3,17.41941065257858,72.6777,3.23012
w10,c3,road,161.506,5,23.699017754297632,121.1295,3.23012
w10,c4,road,1598.286,1,14.917916383070587,239.7429,31.96572
w10,c4,road,1598.286,3,28.75374914921176,719.2287,31.96572
w10,c4,road,1598.286,5,42.58958191535293,1198.7145,31.96572
w10,c5,road,445.31,1,13.123585163452272,66.7965,8.9062
w10,c5,road,445.31,3,23.37075549035682,200.3895,8.9062
w10,c5,road,445.31,5,33.617925817261366,333.98249999999996,8.9062
w10,c6,road,1575.559,1,14.904445158989656,236.33384999999998,31.51118
w10,c6,road,1575.559,3,28.71333547696897,709.00155,31.51118
w10,c6,road,1575.559,5,42.522225794948284,1181.66925,31.51118
w10,c7,road,524.97,1,13.41925493890086,78.7455,10.499400000000001
w10,c7,road,524.97,3,24.257764816702583,236.23650000000004,10.499400000000001
w10,c7,road,524.97,5,35.0962746945043,393.7275,10.499400000000001
w10,c8,road,1887.867,1,15.064488108942232,283.18005,37.75734
w10,c8,road,1887.867,3,29.193464326826696,849.54015,37.75734
w10,c8,road,1887.867,5,43.32244054471116,1415.90025,37.75734
w10,c9,road,1369.915,1,14.76536731865561,205.48725,27.3983
w10,c9,road,1369.915,3,28.29610195596683,616.4617499999999,27.3983
w10,c9,road,1369.915,5,41.826836593278045,1027.43625,27.3983
w10,c10,road,973.271,1,14.365039308542425,145.99065,19.465419999999998
w10,c10,road,973.271,3,27.095117925627275,437.97195,19.465419999999998
w10,c10,road,973.271,5,39.82519654271212,729.9532499999999,19.465419999999998
w10,c11,road,1110.28,1,14.529714470550182,166.542,22.2056
w10,c11,road,1110.28,3,27.589143411650547,499.626,22.2056
w10,c11,road,1110.28,5,40.648572352750904,832.71,22.2056
w10,c12,road,1378.197,1,14.771647411216211,206.72955,27.56394
w10,c12,road,1378.197,3,28.314942233648633,620.1886499999999,27.56394
w10,c12,road,1378.197,5,41.85823705608105,1033.6477499999999,27.56394
w10,c13,road,1385.498,1,14.777130880013306,207.8247,27.709960000000002
w10,c13,road,1385.498,3,28.33139264003992,623.4741,27.709960000000002
w10,c13,road,1385.498,5,41.88565440006653,1039.1235000000001,27.709960000000002
w10,c14,road,1153.513,1,14.57500429279957,173.02694999999997,23.070259999999998
w10,c14,road,1153.513,3,27.725012878398708,519.0808499999999,23.070259999999998
w10,c14,road,1153.513,5,40.87502146399784,865.1347499999998,23.070259999999998
w10,c15,road,877.129,1,14.225580213090073,131.56935,17.54258
w10,c15,road,877.129,3,26.676740639270218,394.70804999999996,17.54258
w10,c15,road,877.129,5,39.12790106545036,657.8467499999999,17.54258
w10,c16,road,854.709,1,14.189568474593763,128.20635,17.094179999999998
w10,c16,road,854.709,3,26.56870542378129,384.61904999999996,17.094179999999998
w10,c16,road,854.709,5,38.94784237296881,641.0317499999999,17.094179999999998
w10,c17,road,1044.53,1,14.455037735703307,156.6795,20.8906
w10,c17,road,1044.53,3,27.36511320710992,470.0385,20.8906
w10,c17,road,1044.53,5,40.27518867851653,783.3974999999999,20.8906
w10,c18,road,438.046,1,13.0932176046369,65.70689999999999,8.76092
w10,c18,road,438.046,3,23.2796528139107,197.12069999999997,8.76092
w10,c18,road,438.046,5,33.4660880231845,328.5345,8.76092
w10,c19,road,1048.572,1,14.459846662333703,157.28579999999997,20.971439999999998
w10,c19,road,1048.572,3,27.37953998700111,471.85739999999987,20.971439999999998
w10,c19,road,1048.572,5,40.29923331166851,786.4289999999999,20.971439999999998
w10,c20,road,356.202,1,12.700769710426558,53.430299999999995,7.12404
w10,c20,road,356.202,3,22.102309131279675,160.2909,7.12404
w10,c20,road,356.202,5,31.503848552132787,267.1515,7.12404
w10,c21,road,444.092,1,13.118537600202856,66.6138,8.88184
w10,c21,road,444.092,3,23.35561280060857,199.8414,8.88184
w10,c21,road,444.092,5,33.592688001014274,333.06899999999996,8.88184
w10,c22,road,1320.796,1,14.726760190374815,198.1194,26.41592
w10,c22,road,1320.796,3,28.18028057112445,594.3582,26.41592
w10,c22,road,1320.796,5,41.63380095187408,990.5970000000001,26.41592
w10,c23,road,556.316,1,13.519582893059297,83.4474,11.12632
w10,c23,road,556.316,3,24.558748679177892,250.3422,11.12632
w10,c23,road,556.316,5,35.59791446529648,417.237,11.12632
w10,c24,road,850.075,1,14.181942140308616,127.51125,17.0015
w10,c24,road,850.075,3,26.54582642092585,382.53375,17.0015
w10,c24,road,850.075,5,38.90971070154308,637.55625,17.0015
w10,c25,road,1195.005,1,14.61592174421542,179.25075,23.900100000000002
w10,c25,road,1195.005,3,27.84776523264626,537.75225,23.900100000000002
w10,c25,road,1195.005,5,41.07960872107709,896.2537500000001,23.900100000000002
w10,c26,road,1815.284,1,15.031610180488496,272.2926,36.30568
w10,c26,road,1815.284,3,29.094830541465488,816.8778,36.30568
w10,c26,road,1815.284,5,43.158050902442476,1361.463,36.30568
w10,c27,road,1083.64,1,14.500344920668248,162.54600000000002,21.672800000000002
w10,c27,road,1083.64,3,27.501034762004743,487.63800000000003,21.672800000000002
w10,c27,road,1083.64,5,40.50172460334123,812.7300000000001,21.672800000000002
w10,c28,road,1246.806,1,14.663821497241461,187.0209,24.936120000000003
w10,c28,road,1246.806,3,27.991464491724383,561.0627000000001,24.936120000000003
w10,c28,road,1246.806,5,41.3191074862073,935.1045,24.936120000000003
s1,w1,rail,302.9999,1,8.333158145598452,4.5449985,3.78749875
s1,w1,rail,302.9999,3,14.999474436795353,13.6349955,3.78749875
s1,w1,rail,302.9999,5,21.66579072799226,22.7249925,3.78749875
s1,w2,rail,1111.3815,1,10.384917715595314,16.6707225,13.89226875
s1,w2,rail,1111.3815,3,21.154753146785943,50.012167500000004,13.89226875
s1,w2,rail,1111.3815,5,31.924588577976575,83.3536125,13.89226875
s1,w3,rail,869.7804,1,10.060587898977243,13.046705999999999,10.872255
s1,w3,rail,869.7804,3,20.181763696931725,39.140117999999994,10.872255
s1,w3,rail,869.7804,5,30.302939494886214,65.23352999999999,10.872255
s1,w4,rail,1021.3085,1,10.27752747928081,15.3196275,12.76635625
s1,w4,rail,1021.3085,3,20.832582437842426,45.9588825,12.76635625
s1,w4,rail,1021.3085,5,31.387637396404045,76.59813749999999,12.76635625
s1,w5,rail,1154.5726,1,10.431800504951276,17.318589,14.432157499999999
s1,w5,rail,1154.5726,3,21.295401514853825,51.955766999999994,14.432157499999999
s1,w5,rail,1154.5726,5,32.15900252475638,86.592945,14.432157499999999
s1,w6,rail,127.3508,1,6.935069032114846,1.9102620000000001,1.591885
s1,w6,rail,127.3508,3,10.805207096344539,5.730786,1.591885
s1,w6,rail,127.3508,5,14.675345160574231,9.55131,1.591885
s1,w7,rail,444.944,1,9.00192562034442,6.67416,5.5618
s1,w7,rail,444.944,3,17.005776861033254,20.022479999999998,5.5618
s1,w7,rail,444.944,5,25.009628101722093,33.370799999999996,5.5618
s1,w8,rail,738.5923,1,9.823232078071086,11.0788845,9.23240375
s1,w8,rail,738.5923,3,19.46969623421326,33.236653499999996,9.23240375
s1,w8,rail,738.5923,5,29.11616039035544,55.3944225,9.23240375
s1,w9,rail,211.3576,1,7.716225127791123,3.1703639999999997,2.6419699999999997
s1,w9,rail,211.3576,3,13.148675383373371,9.511092,2.6419699999999997
s1,w9,rail,211.3576,5,18.58112563895562,15.851819999999998,2.6419699999999997
s1,w10,rail,684.6099,1,9.707796214045597,10.2691485,8.557623750000001
s1,w10,rail,684.6099,3,19.12338864213679,30.8074455,8.557623750000001
s1,w10,rail,684.6099,5,28.538981070227983,51.3457425,8.557623750000001
s2,w1,rail,1667.5518,1,10.833849432702735,25.013277,20.8443975
s2,w1,rail,1667.5518,3,22.501548298108197,75.03983099999999,20.8443975
s2,w1,rail,1667.5518,5,34.169247163513674,125.066385,20.8443975
s2,w2,rail,2052.5624,1,11.022030468165749,30.788435999999997,25.65703
s2,w2,rail,2052.5624,3,23.066091404497246,92.365308,25.65703
s2,w2,rail,2052.5624,5,35.11015234082875,153.94217999999998,25.65703
s2,w3,rail,2115.0042,1,11.04697236326048,31.725062999999995,26.4375525
s2,w3,rail,2115.0042,3,23.140917089781436,95.17518899999999,26.4375525
s2,w3,rail,2115.0042,5,35.2348618163024,158.62531499999997,26.4375525
s2,w4,rail,1355.3244,1,10.618231932217881,20.329866,16.941555
s2,w4,rail,1355.3244,3,21.85469579665364,60.989598,16.941555
s2,w4,rail,1355.3244,5,33.09115966108941,101.64932999999999,16.941555
s2,w5,rail,1553.5835,1,10.763414851087324,23.303752499999998,19.41979375
s2,w5,rail,1553.5835,3,22.29024455326197,69.91125749999999,19.41979375
s2,w5,rail,1553.5835,5,33.81707425543662,116.5187625,19.41979375
s2,w6,rail,1858.6424,1,10.935511329869954,27.879635999999998,23.23303
s2,w6,rail,1858.6424,3,22.806533989609857,83.63890799999999,23.23303
s2,w6,rail,1858.6424,5,34.67755664934977,139.39818,23.23303
s2,w7,rail,2052.0599,1,11.021824451948852,30.780898500000003,25.65074875
s2,w7,rail,2052.0599,3,23.065473355846553,92.3426955,25.65074875
s2,w7,rail,2052.0599,5,35.109122259744254,153.9044925,25.65074875
s2,w8,rail,2345.5132,1,11.128978347845134,35.182697999999995,29.318914999999997
s2,w8,rail,2345.5132,3,23.386935043535402,105.54809399999999,29.318914999999997
s2,w8,rail,2345.5132,5,35.64489173922567,175.91348999999997,29.318914999999997
s2,w9,rail,1645.8181,1,10.82104355733736,24.687271499999998,20.57272625
s2,w9,rail,1645.8181,3,22.463130672012078,74.0618145,20.57272625
s2,w9,rail,1645.8181,5,34.1052177866868,123.43635749999999,20.57272625
s2,w10,rail,1220.0058,1,10.497859686103318,18.300086999999998,15.250072499999998
s2,w10,rail,1220.0058,3,21.49357905830995,54.90026099999999,15.250072499999998
s2,w10,rail,1220.0058,5,32.489298430516584,91.50043499999998,15.250072499999998
s3,w1,rail,2068.8982,1,11.028680915658615,31.033473,25.861227500000002
s3,w1,rail,2068.8982,3,23.086042746975842,93.100419,25.861227500000002
s3,w1,rail,2068.8982,5,35.14340457829308,155.16736500000002,25.861227500000002
s3,w2,rail,2443.5708,1,11.159735726802907,36.653562,30.544635
s3,w2,rail,2443.5708,3,23.47920718040872,109.96068600000001,30.544635
s3,w2,rail,2443.5708,5,35.79867863401454,183.26781,30.544635
s3,w3,rail,2516.3506,1,11.18119574383676,37.745259000000004,31.4543825
s3,w3,rail,2516.3506,3,23.54358723151028,113.23577700000001,31.4543825
s3,w3,rail,2516.3506,5,35.90597871918381,188.72629500000002,31.4543825
s3,w4,rail,1746.3328,1,10.878025036839245,26.194992,21.829159999999998
s3,w4,rail,1746.3328,3,22.634075110517735,78.584976,21.829159999999998
s3,w4,rail,1746.3328,5,34.39012518419623,130.97496,21.829159999999998
s3,w5,rail,1944.5919,1,10.975676067331271,29.168878499999998,24.307398749999997
s3,w5,rail,1944.5919,3,22.92702820199381,87.50663549999999,24.307398749999997
s3,w5,rail,1944.5919,5,34.87838033665635,145.8443925,24.307398749999997
s3,w6,rail,2259.9888,1,11.10025318361272,33.899832,28.24986
s3,w6,rail,2259.9888,3,23.30075955083816,101.69949600000001,28.24986
s3,w6,rail,2259.9888,5,35.5012659180636,169.49916000000002,28.24986
s3,w7,rail,2453.4063,1,11.162701349841448,36.8010945,30.66757875
s3,w7,rail,2453.4063,3,23.488104049524345,110.40328349999999,30.66757875
s3,w7,rail,2453.4063,5,35.81350674920725,184.0054725,30.66757875
s3,w8,rail,2746.8596,1,11.242471694521992,41.20289399999999,34.335744999999996
s3,w8,rail,2746.8596,3,23.727415083565976,123.60868199999999,34.335744999999996
s3,w8,rail,2746.8596,5,36.212358472609964,206.01446999999996,34.335744999999996
s3,w9,rail,2047.1645,1,11.019812872475484,30.7074675,25.58955625
s3,w9,rail,2047.1645,3,23.05943861742645,92.12240249999999,25.58955625
s3,w9,rail,2047.1645,5,35.09906436237742,153.5373375,25.58955625
s3,w10,rail,1621.3522,1,10.806287101662694,24.320283,20.2669025
s3,w10,rail,1621.3522,3,22.41886130498808,72.960849,20.2669025
s3,w10,rail,1621.3522,5,34.03143550831348,121.601415,20.2669025
s4,w1,rail,1024.8104,1,10.281968781311118,15.372156,12.810130000000001
s4,w1,rail,1024.8104,3,20.845906343933358,46.116468,12.810130000000001
s4,w1,rail,1024.8104,5,31.409843906555597,76.86078,12.810130000000001
s4,w2,rail,671.3819,1,9.677617243254033,10.0707285,8.39227375
s4,w2,rail,671.3819,3,19.0328517297621,30.212185499999997,8.39227375
s4,w2,rail,671.3819,5,28.388086216270167,50.3536425,8.39227375
s4,w3,rail,420.592,1,8.905086975898586,6.308879999999999,5.2574
s4,w3,rail,420.592,3,16.715260927695756,18.92664,5.2574
s4,w3,rail,420.592,5,24.52543487949293,31.544399999999996,5.2574
s4,w4,rail,1080.8016,1,10.34999243825106,16.212024,13.51002
s4,w4,rail,1080.8016,3,21.04997731475318,48.636072,13.51002
s4,w4,rail,1080.8016,5,31.7499621912553,81.06012,13.51002
s4,w5,rail,1031.7981,1,10.290762869890209,15.4769715,12.89747625
s4,w5,rail,1031.7981,3,20.872288609670623,46.4309145,12.89747625
s4,w5,rail,1031.7981,5,31.453814349451044,77.3848575,12.89747625
s4,w6,rail,868.3524,1,10.058283236116198,13.025286,10.854405
s4,w6,rail,868.3524,3,20.174849708348592,39.075858,10.854405
s4,w6,rail,868.3524,5,30.291416180580992,65.12643,10.854405
s4,w7,rail,1175.9025,1,10.453963733302118,17.638537499999998,14.69878125
s4,w7,rail,1175.9025,3,21.361891199906353,52.915612499999995,14.69878125
s4,w7,rail,1175.9025,5,32.26981866651059,88.19268749999999,14.69878125
s4,w8,rail,1469.3558,1,10.705637433438792,22.040337,18.366947500000002
s4,w8,rail,1469.3558,3,22.116912300316372,66.12101100000001,18.366947500000002
s4,w8,rail,1469.3558,5,33.52818716719396,110.201685,18.366947500000002
s4,w9,rail,923.3862,1,10.143314183122165,13.850793,11.5423275
s4,w9,rail,923.3862,3,20.429942549366487,41.552379,11.5423275
s4,w9,rail,923.3862,5,30.71657091561082,69.253965,11.5423275
s4,w10,rail,1122.3215,1,10.397055895462398,16.8348225,14.02901875
s4,w10,rail,1122.3215,3,21.19116768638719,50.504467500000004,14.02901875
s4,w10,rail,1122.3215,5,31.985279477311988,84.1741125,14.02901875
s5,w1,rail,1225.8945,1,10.503532784977864,18.3884175,15.323681250000002
s5,w1,rail,1225.8945,3,21.510598354933588,55.165252499999994,15.323681250000002
s5,w1,rail,1225.8945,5,32.51766392488932,91.9420875,15.323681250000002
s5,w2,rail,233.966,1,7.886945046060339,3.50949,2.924575
s5,w2,rail,233.966,3,13.660835138181017,10.52847,2.924575
s5,w2,rail,233.966,5,19.434725230301698,17.54745,2.924575
s5,w3,rail,484.7698,1,9.14787385812074,7.271546999999999,6.0596225
s5,w3,rail,484.7698,3,17.44362157436222,21.814640999999998,6.0596225
s5,w3,rail,484.7698,5,25.7393692906037,36.357735,6.0596225
s5,w4,rail,692.9787,1,9.726487405828266,10.3946805,8.66223375
s5,w4,rail,692.9787,3,19.179462217484797,31.1840415,8.66223375
s5,w4,rail,692.9787,5,28.632437029141332,51.9734025,8.66223375
s5,w5,rail,534.5837,1,9.311570986950326,8.0187555,6.68229625
s5,w5,rail,534.5837,3,17.93471296085098,24.0562665,6.68229625
s5,w5,rail,534.5837,5,26.557854934751635,40.093777499999995,6.68229625
s5,w6,rail,1368.3323,1,10.6287944660652,20.5249845,17.104153750000002
s5,w6,rail,1368.3323,3,21.886383398195598,61.57495349999999,17.104153750000002
s5,w6,rail,1368.3323,5,33.143972330326,102.6249225,17.104153750000002
s5,w7,rail,1608.4057,1,10.79832804858037,24.1260855,20.10507125
s5,w7,rail,1608.4057,3,22.394984145741105,72.37825649999999,20.10507125
s5,w7,rail,1608.4057,5,33.99164024290185,120.6304275,20.10507125
s5,w8,rail,1901.8589,1,10.95609276976878,28.527883499999998,23.77323625
s5,w8,rail,1901.8589,3,22.86827830930634,85.58365049999999,23.77323625
s5,w8,rail,1901.8589,5,34.78046384884391,142.63941749999998,23.77323625
s5,w9,rail,1149.5377,1,10.426475883011719,17.2430655,14.36922125
s5,w9,rail,1149.5377,3,21.279427649035156,51.7291965,14.36922125
s5,w9,rail,1149.5377,5,32.132379415058594,86.2153275,14.36922125
s5,w10,rail,1084.2256,1,10.353977899284516,16.263384,13.55282
s5,w10,rail,1084.2256,3,21.061933697853547,48.79015199999999,13.55282
s5,w10,rail,1084.2256,5,31.769889496422586,81.31692,13.55282
s6,w1,rail,1105.5166,1,10.378334474445307,16.582749,13.8189575
s6,w1,rail,1105.5166,3,21.13500342333592,49.748247,13.8189575
s6,w1,rail,1105.5166,5,31.89167237222654,82.913745,13.8189575
s6,w2,rail,352.8192,1,8.59939558628752,5.292288,4.41024
s6,w2,rail,352.8192,3,15.798186758862556,15.876864000000001,4.41024
s6,w2,rail,352.8192,5,22.9969779314376,26.46144,4.41024
s6,w3,rail,546.576,1,9.34821163392592,8.19864,6.8322
s6,w3,rail,546.576,3,18.044634901777755,24.59592,6.8322
s6,w3,rail,546.576,5,26.7410581696296,40.993199999999995,6.8322
s6,w4,rail,441.8618,1,8.990005183211075,6.627927,5.5232725
s6,w4,rail,441.8618,3,16.97001554963322,19.883781,5.5232725
s6,w4,rail,441.8618,5,24.950025916055374,33.139635,5.5232725
s6,w5,rail,283.4667,1,8.21703435921777,4.2520005,3.54333375
s6,w5,rail,283.4667,3,14.651103077653312,12.7560015,3.54333375
s6,w5,rail,283.4667,5,21.085171796088854,21.260002500000002,3.54333375
s6,w6,rail,1294.6102,1,10.56669885315023,19.419153,16.182627500000002
s6,w6,rail,1294.6102,3,21.70009655945069,58.257459000000004,16.182627500000002
s6,w6,rail,1294.6102,5,32.833494265751156,97.095765,16.182627500000002
s6,w7,rail,1488.0277,1,10.718906745763071,22.3204155,18.60034625
s6,w7,rail,1488.0277,3,22.156720237289214,66.9612465,18.60034625
s6,w7,rail,1488.0277,5,33.594533728815364,111.6020775,18.60034625
s6,w8,rail,1781.481,1,10.896672253182825,26.722215,22.2685125
s6,w8,rail,1781.481,3,22.69001675954847,80.16664499999999,22.2685125
s6,w8,rail,1781.481,5,34.48336126591413,133.611075,22.2685125
s6,w9,rail,1029.1597,1,10.287453017190963,15.4373955,12.864496249999998
s6,w9,rail,1029.1597,3,20.862359051572884,46.312186499999996,12.864496249999998
s6,w9,rail,1029.1597,5,31.437265085954813,77.1869775,12.864496249999998
s6,w10,rail,864.6696,1,10.052314173521221,12.970043999999998,10.80837
s6,w10,rail,864.6696,3,20.156942520563664,38.91013199999999,10.80837
s6,w10,rail,864.6696,5,30.26157086760611,64.85022,10.80837
s7,w1,rail,444.5586,1,9.00044024966964,6.668379,5.5569825
s7,w1,rail,444.5586,3,17.001320749008922,20.005136999999998,5.5569825
s7,w1,rail,444.5586,5,25.002201248348207,33.341895,5.5569825
s7,w2,rail,1455.5262,1,10.695630769294983,21.832893,18.1940775
s7,w2,rail,1455.5262,3,22.08689230788495,65.498679,18.1940775
s7,w2,rail,1455.5262,5,33.478153846474925,109.16446499999999,18.1940775
s7,w3,rail,1213.9252,1,10.491956397030481,18.208878,15.174064999999999
s7,w3,rail,1213.9252,3,21.47586919109144,54.626633999999996,15.174064999999999
s7,w3,rail,1213.9252,5,32.459781985152404,91.04438999999999,15.174064999999999
s7,w4,rail,1320.3022,1,10.58896758910962,19.804533,16.5037775
s7,w4,rail,1320.3022,3,21.766902767328858,59.413599,16.5037775
s7,w4,rail,1320.3022,5,32.9448379455481,99.02266499999999,16.5037775
s7,w5,rail,1454.7523,1,10.695066226227905,21.8212845,18.18440375
s7,w5,rail,1454.7523,3,22.08519867868371,65.4638535,18.18440375
s7,w5,rail,1454.7523,5,33.47533113113953,109.10642250000001,18.18440375
s7,w6,rail,393.0853,1,8.787894436812124,5.8962795,4.913566250000001
s7,w6,rail,393.0853,3,16.36368331043637,17.688838500000003,4.913566250000001
s7,w6,rail,393.0853,5,23.939472184060627,29.4813975,4.913566250000001
s7,w7,rail,96.1434,1,6.56703203634935,1.442151,1.2017925
s7,w7,rail,96.1434,3,9.70109610904805,4.326453,1.2017925
s7,w7,rail,96.1434,5,12.835160181746751,7.210755,1.2017925
s7,w8,rail,389.2452,1,8.770823895681742,5.838678,4.865565
s7,w8,rail,389.2452,3,16.312471687045225,17.516033999999998,4.865565
s7,w8,rail,389.2452,5,23.854119478408716,29.19339,4.865565
s7,w9,rail,554.9944,1,9.373341790672452,8.324916,6.937430000000001
s7,w9,rail,554.9944,3,18.120025372017352,24.974747999999998,6.937430000000001
s7,w9,rail,554.9944,5,26.86670895336226,41.62458,6.937430000000001
s7,w10,rail,962.0007,1,10.1986628365435,14.4300105,12.025008750000001
s7,w10,rail,962.0007,3,20.595988509630498,43.2900315,12.025008750000001
s7,w10,rail,962.0007,5,30.9933141827175,72.1500525,12.025008750000001
s8,w1,rail,1437.9978,1,10.682723241620886,21.569967000000002,17.9749725
s8,w1,rail,1437.9978,3,22.048169724862657,64.709901,17.9749725
s8,w1,rail,1437.9978,5,33.413616208104436,107.84983500000001,17.9749725
s8,w2,rail,1959.4354,1,10.982307591947563,29.391531,24.4929425
s8,w2,rail,1959.4354,3,22.94692277584269,88.174593,24.4929425
s8,w2,rail,1959.4354,5,34.91153795973782,146.957655,24.4929425
s8,w3,rail,1885.4502,1,10.948372701401876,28.281753,23.5681275
s8,w3,rail,1885.4502,3,22.845118104205625,84.845259,23.5681275
s8,w3,rail,1885.4502,5,34.741863507009384,141.408765,23.5681275
s8,w4,rail,1430.6804,1,10.67725897523247,21.460206,17.883505
s8,w4,rail,1430.6804,3,22.0317769256974,64.380618,17.883505
s8,w4,rail,1430.6804,5,33.38629487616234,107.30103,17.883505
s8,w5,rail,1616.5236,1,10.803331006780873,24.247854,20.206545
s8,w5,rail,1616.5236,3,22.40999302034262,72.743562,20.206545
s8,w5,rail,1616.5236,5,34.01665503390437,121.23927,20.206545
s8,w6,rail,1629.0885,1,10.810992981376497,24.4363275,20.36360625
s8,w6,rail,1629.0885,3,22.43297894412949,73.3089825,20.36360625
s8,w6,rail,1629.0885,5,34.05496490688249,122.18163750000001,20.36360625
s8,w7,rail,1822.5059,1,10.917668211406673,27.3375885,22.781323750000002
s8,w7,rail,1822.5059,3,22.753004634220016,82.0127655,22.781323750000002
s8,w7,rail,1822.5059,5,34.58834105703336,136.6879425,22.781323750000002
s8,w8,rail,2115.9592,1,11.047343956845443,31.739387999999995,26.449489999999997
s8,w8,rail,2115.9592,3,23.14203187053633,95.21816399999999,26.449489999999997
s8,w8,rail,2115.9592,5,35.23671978422722,158.69693999999998,26.449489999999997
s8,w9,rail,1416.2642,1,10.666359954858951,21.243963,17.7033025
s8,w9,rail,1416.2642,3,21.999079864576853,63.731889,17.7033025
s8,w9,rail,1416.2642,5,33.331799774294765,106.21981500000001,17.7033025
s8,w10,rail,990.4519,1,10.237377729725896,14.856778499999999,12.38064875
s8,w10,rail,990.4519,3,20.71213318917769,44.5703355,12.38064875
s8,w10,rail,990.4519,5,31.186888648629484,74.2838925,12.38064875
w1,c1,rail,1132.9824,1,10.408710156830253,16.994736,14.16228
w1,c1,rail,1132.9824,3,21.226130470490755,50.984207999999995,14.16228
w1,c1,rail,1132.9824,5,32.043550784151265,84.97368,14.16228
w1,c2,rail,2206.9863,1,11.081480415804368,33.1047945,27.58732875
w1,c2,rail,2206.9863,3,23.2444412474131,99.31438349999999,27.58732875
w1,c2,rail,2206.9863,5,35.407402079021836,165.52397249999999,27.58732875
w1,c3,rail,457.8248,1,9.05073709663774,6.867372,5.72281
w1,c3,rail,457.8248,3,17.152211289913218,20.602116,5.72281
w1,c3,rail,457.8248,5,25.253685483188697,34.33686,5.72281
w1,c4,rail,1559.3367,1,10.767173732220026,23.3900505,19.49170875
w1,c4,rail,1559.3367,3,22.301521196660076,70.1701515,19.49170875
w1,c4,rail,1559.3367,5,33.83586866110013,116.9502525,19.49170875
w1,c5,rail,94.3329,1,6.544031884054131,1.4149934999999998,1.17916125
w1,c5,rail,94.3329,3,9.632095652162391,4.2449805,1.17916125
w1,c5,rail,94.3329,5,12.720159420270654,7.074967499999999,1.17916125
w1,c6,rail,2188.404,1,11.074711984277506,32.82606,27.35505
